Term: 加油,Count: 1394,TF: 0.02308635,IDF: 1.20474114,TF × IDF: 0.02781307
Term: 好转,Count: 13,TF: 0.00021529,IDF: 2.62304243,TF × IDF: 0.00056473
Term: 完善,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 至少,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 大自然,Count: 13,TF: 0.00021529,IDF: 2.62304243,TF × IDF: 0.00056473
Term: 上次,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 就业,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 舒服,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 事实,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 费用,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 今日,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 承担,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 金山,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 银山,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 图,Count: 13,TF: 0.00021529,IDF: 2.41892245,TF × IDF: 0.00052078
Term: 见到,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 🐂,Count: 13,TF: 0.00021529,IDF: 2.62304243,TF × IDF: 0.00056473
Term: 🍺,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 市民,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 宝贝,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 寻找,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 扩散,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 院长,Count: 13,TF: 0.00021529,IDF: 2.41892245,TF × IDF: 0.00052078
Term: 国人,Count: 13,TF: 0.00021529,IDF: 1.92407242,TF × IDF: 0.00041424
Term: 自豪,Count: 13,TF: 0.00021529,IDF: 2.62304243,TF × IDF: 0.00056473
Term: 打击,Count: 13,TF: 0.00021529,IDF: 2.54386118,TF × IDF: 0.00054768
Term: 28,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 人命,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 反华,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 国士无双,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 证明,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 指责,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 瓦上,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 生存,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 多月,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 一刀切,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: ̀,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: ́,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 攻坚,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 尽全力,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 大人,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 世卫,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 华姐,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 钟,Count: 13,TF: 0.00021529,IDF: 2.28061975,TF × IDF: 0.00049100
Term: 白眼狼,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 出版,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 森林,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 消毒,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 防范,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 在外,Count: 13,TF: 0.00021529,IDF: 2.54386118,TF × IDF: 0.00054768
Term: 藕,Count: 13,TF: 0.00021529,IDF: 2.41892245,TF × IDF: 0.00052078
Term: 英语,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 口号,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 晕,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 复产,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 毒,Count: 13,TF: 0.00021529,IDF: 1.65925460,TF × IDF: 0.00035723
Term: 面子,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 侥幸心理,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 春夏秋冬,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 密切接触者,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 动,Count: 13,TF: 0.00021529,IDF: 1.55116042,TF × IDF: 0.00033395
Term: 可惜,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 迷惑,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 今晚,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 唯一,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 风月,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 名,Count: 13,TF: 0.00021529,IDF: 1.87485440,TF × IDF: 0.00040364
Term: 舍生忘死,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 难过,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 尼日利亚,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 少出门,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 合作,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 公平,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 老爷爷,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 刚刚,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 无悔,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 路边,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 烧纸,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 保持警惕,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 深切,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 离谱,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 悲伤,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 🍋,Count: 13,TF: 0.00021529,IDF: 3.32201243,TF × IDF: 0.00071521
Term: 相爱,Count: 12,TF: 0.00019873,IDF: 2.62304243,TF × IDF: 0.00052128
Term: 打电话,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 爱情,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 没谱,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 火车,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 放在,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 作用,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 卫健委,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 主任,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 中药,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 中医药,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 发布会,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 听话,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 饭菜,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 邻居,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 相互,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 真相,Count: 12,TF: 0.00019873,IDF: 2.62304243,TF × IDF: 0.00052128
Term: 优先,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 世间,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 重建,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 待遇,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 服,Count: 12,TF: 0.00019873,IDF: 1.99979314,TF × IDF: 0.00039742
Term: 天津,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 问问,Count: 12,TF: 0.00019873,IDF: 2.62304243,TF × IDF: 0.00052128
Term: 降到,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 血汗钱,Count: 12,TF: 0.00019873,IDF: 2.32201243,TF × IDF: 0.00046146
Term: 两,Count: 12,TF: 0.00019873,IDF: 1.76570993,TF × IDF: 0.00035090
Term: 实事求是,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 高层,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 未成年,Count: 12,TF: 0.00019873,IDF: 2.54386118,TF × IDF: 0.00050555
Term: 没什么,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 共克,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 听说,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 外面,Count: 12,TF: 0.00019873,IDF: 2.54386118,TF × IDF: 0.00050555
Term: 父亲,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 南海,Count: 12,TF: 0.00019873,IDF: 2.62304243,TF × IDF: 0.00052128
Term: 拥有,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 增长,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 一辈子,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 喷,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 反对,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 祸害,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 15,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 25,Count: 12,TF: 0.00019873,IDF: 2.54386118,TF × IDF: 0.00050555
Term: 助力,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 消防人员,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: ⊙,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 禁止,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 起点,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 研究,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 外地,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 外防输入,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 解放,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 监督,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 省市,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 盒饭,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 解释,Count: 12,TF: 0.00019873,IDF: 2.62304243,TF × IDF: 0.00052128
Term: 遗憾,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 坐标,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 早早,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 思想,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 熟悉,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 没法,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 上涨,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 战斗机,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 孤独,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 互通,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 多久,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 公安,Count: 12,TF: 0.00019873,IDF: 2.62304243,TF × IDF: 0.00052128
Term: 医学,Count: 12,TF: 0.00019873,IDF: 2.54386118,TF × IDF: 0.00050555
Term: 文宏,Count: 12,TF: 0.00019873,IDF: 2.32201243,TF × IDF: 0.00046146
Term: 拼命,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 外交部,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 停止,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 东方红,Count: 12,TF: 0.00019873,IDF: 2.24283119,TF × IDF: 0.00044572
Term: 莲藕,Count: 12,TF: 0.00019873,IDF: 2.54386118,TF × IDF: 0.00050555
Term: 航天,Count: 12,TF: 0.00019873,IDF: 2.09156351,TF × IDF: 0.00041566
Term: 数学,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 地理,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 地图,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 前期,Count: 12,TF: 0.00019873,IDF: 3.02098244,TF × IDF: 0.00060037
Term: 梗,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 斗争,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 够,Count: 12,TF: 0.00019873,IDF: 2.17588440,TF × IDF: 0.00043242
Term: 不要命,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 没人,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 年轻人,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 拜托,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 保障,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 出事,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 使命,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 安康,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 哪有,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 种种,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 第二天,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 广告,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 回事,Count: 12,TF: 0.00019873,IDF: 2.47691439,TF × IDF: 0.00049224
Term: 教师,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 退,Count: 12,TF: 0.00019873,IDF: 2.17588440,TF × IDF: 0.00043242
Term: 漏洞,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 19,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 施工,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 炒,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 交通,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 离去,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 山火,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 坚持到底,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 严防死守,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 忽悠,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 憨,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 携带者,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: p,Count: 12,TF: 0.00019873,IDF: 2.54386118,TF × IDF: 0.00050555
Term: 形式,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 洋人,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 有难,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 小朱,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 跪,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 大使,Count: 12,TF: 0.00019873,IDF: 2.84489118,TF × IDF: 0.00056537
Term: 终,Count: 12,TF: 0.00019873,IDF: 1.75381071,TF × IDF: 0.00034854
Term: 末代,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 汪,Count: 12,TF: 0.00019873,IDF: 2.71995244,TF × IDF: 0.00054054
Term: 丈夫,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 手语,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 围巾,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 之驱,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 海底,Count: 12,TF: 0.00019873,IDF: 3.32201243,TF × IDF: 0.00066019
Term: 交代,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 武汉市,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 课,Count: 11,TF: 0.00018217,IDF: 1.83065074,TF × IDF: 0.00033349
Term: 参加,Count: 11,TF: 0.00018217,IDF: 2.54386118,TF × IDF: 0.00046342
Term: 稳定,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 好不容易,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 5G,Count: 11,TF: 0.00018217,IDF: 2.54386118,TF × IDF: 0.00046342
Term: 搞笑,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 24,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 手里,Count: 11,TF: 0.00018217,IDF: 2.54386118,TF × IDF: 0.00046342
Term: 鬼,Count: 11,TF: 0.00018217,IDF: 2.54386118,TF × IDF: 0.00046342
Term: 缺,Count: 11,TF: 0.00018217,IDF: 2.47691439,TF × IDF: 0.00045122
Term: 可笑,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 到时候,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 利用,Count: 11,TF: 0.00018217,IDF: 2.71995244,TF × IDF: 0.00049550
Term: 睡觉,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 不算,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 🐴,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 生死,Count: 11,TF: 0.00018217,IDF: 2.47691439,TF × IDF: 0.00045122
Term: 蓬佩奥,Count: 11,TF: 0.00018217,IDF: 2.47691439,TF × IDF: 0.00045122
Term: 人群,Count: 11,TF: 0.00018217,IDF: 2.71995244,TF × IDF: 0.00049550
Term: 祈祷,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 合格,Count: 11,TF: 0.00018217,IDF: 2.71995244,TF × IDF: 0.00049550
Term: 恶劣,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 下降,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 基层,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 这么久,Count: 11,TF: 0.00018217,IDF: 2.71995244,TF × IDF: 0.00049550
Term: 第一个,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 火,Count: 11,TF: 0.00018217,IDF: 2.02098244,TF × IDF: 0.00036816
Term: 一体化,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 体现,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 市,Count: 11,TF: 0.00018217,IDF: 2.09156351,TF × IDF: 0.00038102
Term: 面临,Count: 11,TF: 0.00018217,IDF: 2.62304243,TF × IDF: 0.00047784
Term: 延期,Count: 11,TF: 0.00018217,IDF: 2.62304243,TF × IDF: 0.00047784
Term: 冠军,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 传染给,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 预防,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 涨,Count: 11,TF: 0.00018217,IDF: 2.54386118,TF × IDF: 0.00046342
Term: 形式主义,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 多点,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 参与,Count: 11,TF: 0.00018217,IDF: 2.47691439,TF × IDF: 0.00045122
Term: 算是,Count: 11,TF: 0.00018217,IDF: 2.71995244,TF × IDF: 0.00049550
Term: 呆,Count: 11,TF: 0.00018217,IDF: 2.62304243,TF × IDF: 0.00047784
Term: 受,Count: 11,TF: 0.00018217,IDF: 2.11789245,TF × IDF: 0.00038582
Term: 生命安全,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 春风,Count: 11,TF: 0.00018217,IDF: 2.71995244,TF × IDF: 0.00049550
Term: 90,Count: 11,TF: 0.00018217,IDF: 2.62304243,TF × IDF: 0.00047784
Term: 副,Count: 11,TF: 0.00018217,IDF: 2.47691439,TF × IDF: 0.00045122
Term: 涅槃,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 逆行,Count: 11,TF: 0.00018217,IDF: 2.47691439,TF × IDF: 0.00045122
Term: 像是,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 走到,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 复学,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 方法,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 机票,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 一人,Count: 11,TF: 0.00018217,IDF: 2.62304243,TF × IDF: 0.00047784
Term: 鼓励,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 记录,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 人道主义,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 将来,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 指望,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 这句,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 夸,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 抄作业,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 良心,Count: 11,TF: 0.00018217,IDF: 2.71995244,TF × IDF: 0.00049550
Term: 看热闹,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 认真对待,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 稍稍,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 嘴硬,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 小姐姐,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 音乐,Count: 11,TF: 0.00018217,IDF: 2.62304243,TF × IDF: 0.00047784
Term: 推特,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 疫,Count: 11,TF: 0.00018217,IDF: 1.27668945,TF × IDF: 0.00023257
Term: 马云,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 收藏,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 道,Count: 11,TF: 0.00018217,IDF: 1.48316334,TF × IDF: 0.00027019
Term: 死刑,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 学,Count: 11,TF: 0.00018217,IDF: 1.16667640,TF × IDF: 0.00021253
Term: 角度,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
